rs=5.2, 
Re fxc, Im fxc 
5.378239664689177e+00, -1.577836234588711e+01 
5.579543729236090e+00, -1.552581457709011e+01 
5.715361570013547e+00, -1.535549166325027e+01 
5.863659969132717e+00, -1.513084161309945e+01 
5.967175188319860e+00, -1.480341049425217e+01 
6.122668262247783e+00, -1.453882265740787e+01 
6.204746287106808e+00, -1.435954310758163e+01 
6.294459477068999e+00, -1.407586735797942e+01 
6.383879006834914e+00, -1.378426278307776e+01 
6.539078420566560e+00, -1.368045390369434e+01 
6.592084085994303e+00, -1.344611306706643e+01 
6.800729655448105e+00, -1.321353419161616e+01 
6.874291534615138e+00, -1.298932463175976e+01 
6.989993651947718e+00, -1.272326849393408e+01 
7.054452065030209e+00, -1.249670965250746e+01 
7.117882667425735e+00, -1.226383711686093e+01 
7.175733726092025e+00, -1.204241732886914e+01 
7.221104226416603e+00, -1.180866381263377e+01 
7.295840746368739e+00, -1.163276135506470e+01 
7.316837450402443e+00, -1.141266303795615e+01 
7.420793159883999e+00, -1.121532338605896e+01 
7.435916659992193e+00, -1.101901154484873e+01 
7.449131368824593e+00, -1.081741382010554e+01 
7.536642107314719e+00, -1.060597847878712e+01 
7.551765607422911e+00, -1.041157542885268e+01 
7.601541010691622e+00, -1.019999325743612e+01 
7.608882515598511e+00, -1.001028877064210e+01 
7.644709059544132e+00, -9.816766701296487e+00 
7.642506608072065e+00, -9.634991039801902e+00 
7.638395365324207e+00, -9.448516815166904e+00 
7.673487758779140e+00, -9.281570993584236e+00 
7.660713540241152e+00, -9.106843176800263e+00 
7.701679137621596e+00, -8.932115360016292e+00 
7.685527826826438e+00, -8.770308591868446e+00 
7.715481166846548e+00, -8.586917799294342e+00 
7.698889365756978e+00, -8.433480346740351e+00 
7.680388773391615e+00, -8.276225311634777e+00 
7.694924953107257e+00, -8.105168247304247e+00 
7.672753608288451e+00, -7.954373736516736e+00 
7.678333152017686e+00, -7.792126478074476e+00 
7.652491054745435e+00, -7.648820302291991e+00 
7.657042787787707e+00, -7.492739907971518e+00 
7.627823598258286e+00, -7.357803047782888e+00 
7.596401957256799e+00, -7.219635925435226e+00 
7.600513200004657e+00, -7.075301938965776e+00 
7.567329597825515e+00, -6.945944622506381e+00 
7.566742277432965e+00, -6.799114524368590e+00 
7.533265015057548e+00, -6.677392373012360e+00 
7.524895699463694e+00, -6.531590085561533e+00 
7.490977946793864e+00, -6.415741138130815e+00 
7.454857742651967e+00, -6.297396079031754e+00 
7.441496203721428e+00, -6.164368010118915e+00 
7.404054528696292e+00, -6.052042985043504e+00 
7.387756387802996e+00, -5.923566649172937e+00 
7.349580562287172e+00, -5.817408488219313e+00 
7.331814120412498e+00, -5.691721924213363e+00 
7.293050974504121e+00, -5.591730627381527e+00 
7.252232207221815e+00, -5.489390048979486e+00 
7.233731614856453e+00, -5.372660120959941e+00 
-9.729255962806363e+00, 0.000000000000000e+00 
-9.731458414278430e+00, -2.204507093440807e-03 
-9.734982336633736e+00, -5.292931377671121e-03 
